Years,A,B,DOC,Fa,Fal,Fbm,Fl,Flb,Fld,Flm,Fpa,Fpl,M,P,ksstr,lk,phi,s
452,362.8770837832861,6.225096403157092,173.85471689812894,0.1225965673029027,0.0031284629863880084,0.034237797943855834,0.0009135350618082648,0.10071815734350718,0.9734409560588657,0.9629251371697498,0.12263732440247728,0.039420423864969814,1206.287594589019,4.791270593815083,0.0,3.580292999725579e-07,0.5140000000000458,0.3344812068698562
453,361.641128595456,6.64070743219441,171.91426901251407,0.12678851525854698,0.0033790715587299694,0.03652337203287834,0.00015968288413702007,0.11082119831936203,0.9732817623038658,0.9983656042330931,0.1256637672274134,0.04209631180167273,1206.091805007031,4.715522867405959,0.0,4.906217564561856e-08,0.5140000000000458,0.33582551238037023
454,359.1779168022191,7.410547083924564,167.9516904563095,0.122073561351193,0.0034823625623064316,0.04075787780343303,0.00012997281599838538,0.11808629795543085,0.9732125335038971,0.948881013853284,0.1185910790533682,0.042382319774606166,1206.0039577047057,4.562701305343954,0.0,3.9726138827126745e-08,0.5140000000000458,0.326637325148224
455,357.9329558675775,6.870915106024059,170.19885885504323,0.10930409774130914,0.002969977230761965,0.03779047811823854,4.8468725210647804e-05,0.10242430498620181,0.9693843226261414,0.984376571000708,0.111435544093537,0.03786540575201029,1201.2616772753286,4.775901694265241,0.0,1.3932176038803766e-08,0.5140000000000458,0.29746183058131265
456,357.3373785933292,6.421021463165945,167.39591778400037,0.11425276404673079,0.0029756369304488107,0.03531589327395647,8.231745660945126e-05,0.09747115634230615,0.9708783709191229,0.9707880975375018,0.1159953654544366,0.03773524150482351,1203.1124734815944,4.733819547997541,0.0,2.4922797388975842e-08,0.5140000000000458,0.3084201076208182
457,356.26300296421374,6.503954388104729,162.81545874381555,0.13129778050447705,0.003448935904497621,0.03577139695768835,0.0004840898197143556,0.10659476808937075,0.9738110714962335,0.9786878245704913,0.12911346157220555,0.04228967551586487,1206.7468829961842,4.556491933374769,0.0,1.7965796091671408e-07,0.5140000000000458,0.3576781871224054
458,354.8325322906435,6.4524650424918315,165.65424695648844,0.11296423462615622,0.002950976975445995,0.03548891964704756,5.1525011538900544e-05,0.09688474692828433,0.9704541396832452,0.9620240618051012,0.1147856620318153,0.03729768623102115,1202.586418642227,4.696554519259689,0.0,1.502823562355609e-08,0.5140000000000458,0.3077045010255572
459,355.11408138814073,5.803242690072251,166.28760023262498,0.11458814646875692,0.002787880070389935,0.031918095827328886,9.125533902445199e-05,0.08794013542584443,0.9704897092122088,0.9758624947789284,0.11836773422562412,0.035851957230437444,1202.631071521829,4.785066877387258,0.0,2.830084235927417e-08,0.5140000000000458,0.31147359223626997
460,354.8271607608837,5.851251356843294,164.14367882936367,0.12294088225479634,0.0030117627825440724,0.0321818128341454,0.00010611846337106282,0.09281613216394674,0.9726007360080281,0.9717767346618015,0.12458962505974264,0.03797832478606104,1205.246797727759,4.66958616892923,0.0,3.224593135889869e-08,0.5140000000000458,0.3308122550948007
461,354.87241007953565,5.539989042213404,166.24021914161406,0.1151974272064066,0.0027154973228802025,0.03047028404872797,0.004863442278687583,0.0827651766034879,0.9710638215702577,0.9667244222494772,0.11935624182872405,0.03501362579489869,1203.3421068815564,4.7886019843421375,0.0,2.529170353659997e-06,0.5140000000000458,0.3225663806485981
462,356.0497685854597,4.973852513915646,170.40603146364256,0.1049806141056859,0.002298349056178902,0.02735665025812476,1.6791007000411317e-05,0.07240894456512348,0.969096325560365,0.9606924949419643,0.11291594836780472,0.030808156413925453,1200.9038164747974,5.009407376957788,0.0,4.338569013211521e-09,0.5140000000000458,0.28723069175863014
463,357.81283576757977,4.80443736782277,168.57327346867325,0.1241771207701123,0.0026531516571975306,0.02642419435398268,0.00012726666339195103,0.07813045504790381,0.9727912359816969,0.9926918697968993,0.12997644439746506,0.03471454222017404,1205.4837288215979,4.896573902043778,0.0,3.827837090992337e-08,0.5140000000000458,0.3315098605852863
464,358.78156532689934,5.005106735735748,170.3715941860357,0.12130284104333851,0.0026691922975682586,0.027527953294113467,0.00022644969776562052,0.0803188579282939,0.9729834479959798,0.9667308496249934,0.12598665818964688,0.03470369122062949,1205.7208282316892,4.883712934301045,0.0,7.63391987204067e-08,0.5140000000000458,0.3259666848830633
465,359.49120170379604,5.171091756281117,173.14953304295167,0.11592355451390948,0.0026087603491973524,0.02844100869075303,0.00046520685635624196,0.0812097656299854,0.9718919323543508,0.9726194258046297,0.12125008548495289,0.0341974688560403,1204.3685128857378,4.938225683532148,0.0,1.6991598515736397e-07,0.5140000000000458,0.3189160544379691
466,360.3677978673665,5.292499211701905,172.8207590515358,0.12219470172103801,0.0027966133809980095,0.029108484780448435,9.88131150557993e-05,0.08641967801319875,0.9732096230377245,0.9748929096747926,0.12588159039837268,0.03614991515219902,1206.0014350052934,4.878216878872351,0.0,2.9395911547640158e-08,0.5140000000000458,0.3219789823124582
467,360.21145769840984,5.809801891734732,172.70673527721826,0.12181833424577115,0.002969350615953259,0.03195363382804452,6.972578955715077e-05,0.09474432310262511,0.9732772519633914,0.9725589935819562,0.12370494907413009,0.03783482081556432,1206.0851407056032,4.796738337420421,0.0,1.9939759824405145e-08,0.5140000000000458,0.3205812384092125
468,359.37259447138734,6.309827772448343,171.56600695944766,0.12240731264507501,0.0031514455989245563,0.03470379596569142,0.000251062145561187,0.1023551503347631,0.9730861844531308,0.9762250340282237,0.1227621186914705,0.03960865010821359,1205.848530559715,4.7208696034642115,0.0,8.700571651348603e-08,0.5140000000000458,0.32656402224423897
469,358.7613065325733,6.2826625504285705,172.53236777315686,0.11269472916219692,0.002893905832525998,0.03455480870005692,0.00010579359168432841,0.09667496262651627,0.9713439191248363,0.9628747009748072,0.11494258676922182,0.036947688793642984,1203.6890316954016,4.794167443825628,0.0,3.2410240532097985e-08,0.5140000000000458,0.30526162530448386
470,358.62567903192155,6.189401995170915,170.3267272096121,0.12158354764160918,0.0030945723418035606,0.0340415035413489,0.00011583751041130163,0.09984760502259318,0.9726046946045016,0.9756902322051915,0.12249539334796053,0.03900664340293486,1205.2518661179658,4.737682665776285,0.0,3.602705772875525e-08,0.5140000000000458,0.324874615863096
471,357.5929129735602,6.479202528071421,169.21940637247025,0.11916599790297384,0.0031235189582210633,0.03563554669460976,0.0001523458580462639,0.10265378785321798,0.9722327153095058,0.9663606703253952,0.11949981414069359,0.03913168888921299,1204.7905361430076,4.690595441949774,0.0,4.821063321260511e-08,0.5140000000000458,0.3246022871862794
472,356.08566085550194,6.805308228261046,166.1050375181409,0.12411344307817207,0.003356340700672613,0.03742900256088528,6.620871965629999e-05,0.109342432878472,0.9729552792112698,0.9771122865264528,0.12271709424953098,0.04137348187466774,1205.6863552072407,4.576281468177806,0.0,1.8999987158007806e-08,0.5140000000000458,0.3273368580048553
473,354.6657182252478,6.69848869084076,167.43579360394352,0.11228779394002615,0.0030072289796693346,0.036842015656722994,3.811556180797193e-05,0.10117533285141085,0.9702349174255271,0.9737834193387003,0.11394504527161692,0.03794008965140127,1202.315257527962,4.687739726797111,0.0,1.040226117834283e-08,0.5140000000000458,0.3049334967100833
474,354.45525880682675,6.187369202378224,166.27878231796805,0.11196728109697317,0.0028486302455801834,0.03403089420042669,0.00010820533994711359,0.09269808923931054,0.9708206133652789,0.9497845267861552,0.11439233720858606,0.0361832688160651,1203.0400275786471,4.71027314600024,0.0,3.3854266628627817e-08,0.5140000000000458,0.30922850264932905
475,354.655531075003,5.725978475241097,167.5230253180311,0.11337941808776258,0.002740082995227588,0.03149314661357857,0.00025890752775322974,0.08667652587761025,0.9703748340086588,0.9804038270530109,0.11773331968761346,0.03537956946848347,1202.488912178243,4.800632385899182,0.0,9.715609812491364e-08,0.5140000000000458,0.3114811185930692
476,355.4809133718033,5.342335721179558,167.96121302624957,0.11513129925939286,0.0026513046253651947,0.02938297774578368,6.312332019594665e-05,0.08231463610372289,0.9712314317189795,0.9712940746038496,0.12017380832371008,0.034465164574964645,1203.5499927962758,4.836852763837958,0.0,1.7747266380294227e-08,0.5140000000000458,0.31223338239628395
477,356.669875226686,4.973249853711812,171.61868806063097,0.10725187611171416,0.0023547480578131248,0.02735329515088518,0.0016456281956787487,0.07290399586638491,0.9698573310804868,0.9507626321044861,0.11424467197517822,0.03127711418909855,1201.846409062478,4.993685402177714,0.0,7.792791465634646e-07,0.5140000000000458,0.30107812960939734
478,358.8260394436021,4.537577666223079,173.62014625904467,0.1124179025067859,0.002307138389701174,0.024956775410203958,0.000244717193921522,0.07008018769191612,0.9705393328714966,0.9898525668430592,0.12146440615920424,0.03119565488913148,1202.6931460124383,5.099924398071093,0.0,8.965620780258137e-08,0.5140000000000458,0.30726867926238327
479,361.331173718418,4.364930470522397,175.7408456011628,0.11382888906770666,0.002269207070112977,0.024007113280424132,0.00014494057290282441,0.06864545549177518,0.9714993058748168,0.9776510638967985,0.12274477634308799,0.030754866814396806,1203.882196163322,5.141743589572949,0.0,4.3911794855249594e-08,0.5140000000000458,0.3093153074102603
480,363.42839000270845,4.552772082843761,176.65552099108868,0.12047887197951292,0.0024767404158100256,0.025039995286845845,5.990099451760876e-05,0.07467429877940117,0.9730150279009988,0.9809450890677804,0.1274444239136454,0.033038270490714464,1205.7605529941345,5.085003187430088,0.0,1.618792663429869e-08,0.5140000000000458,0.3148978307255053
481,364.7159597647678,4.89699678332464,179.9681129637534,0.11187879847413486,0.0024232893940503166,0.0269334683505789,0.00018780543829590167,0.07712678487718592,0.9717714971601501,0.9576259638465655,0.11836288564561967,0.03239193377647954,1204.2186498836313,5.129216607436115,0.0,5.8041429591881515e-08,0.5140000000000458,0.3052917681659141
482,366.1279230880473,5.072017952464973,179.68836594281603,0.12181586747368325,0.0027045118751814904,0.02789573711823615,0.00048808287433644784,0.08421061914657227,0.97318577800835,0.9948258842234456,0.12683689276591578,0.03566430386395817,1205.9727177790403,5.062445288718594,0.0,1.63780817986882e-07,0.5140000000000458,0.32989913372886026
483,366.3454859789431,5.675855086538981,179.48797966245354,0.11848664318125768,0.0028411666743833296,0.031216920150098,6.917598013950369e-05,0.09271734110093728,0.9733220995742146,0.9619735988757893,0.12103802895001489,0.03677841347580862,1206.1402729381673,4.966029127038728,0.0,1.9030067147458395e-08,0.5140000000000458,0.30999196800559586
484,365.6440564643884,6.357473277493982,177.3233686508494,0.12208664322209666,0.003153273788116119,0.03496572694548991,0.000360842137525515,0.10459087566037177,0.973744205161254,0.9583234243593071,0.12164989408696696,0.03976699048848212,1206.6631765033064,4.8300467861697705,0.0,1.171373939139462e-07,0.5140000000000458,0.33010133136608755
485,364.406015108416,6.805056190044378,174.69267513530815,0.12743138194528994,0.003448221416082112,0.03742725099005897,0.0008233279957042938,0.11389257396782808,0.9736947448666764,0.994687891288821,0.12545965271662943,0.04285716713852673,1206.6034025532183,4.743281846563515,0.0,3.1981593139676164e-07,0.5140000000000458,0.34321697085810154
486,362.1679902599795,7.332907080576184,171.90378094405,0.1207651239262719,0.003424153377365633,0.04033079913372037,0.0002366877195249488,0.11759731012972673,0.9726587125002654,0.9734700953084962,0.11839303579743941,0.04224775002859677,1205.3187103379441,4.668789900149205,0.0,7.360086424043617e-08,0.5140000000000458,0.3266760587874596
487,360.17652754056223,7.368848757305201,168.97615408976176,0.11790672582159946,0.003351716690993333,0.04052875794899853,5.879670534091845e-05,0.11467706859314951,0.9719915575556204,0.9651996351550367,0.1159907187055201,0.04137072661186646,1204.4916551261583,4.639790747362296,0.0,1.7410098408142978e-08,0.5140000000000458,0.31093576817026053
488,357.89329540758973,7.456409656224415,165.00824113766993,0.12172144548748616,0.0034861671116208134,0.04101028314613281,0.00011735310311922571,0.11679775155474063,0.9722351437051021,0.9722495391192548,0.11889237919881829,0.04257489791908554,1204.7937906791685,4.555650843426539,0.0,3.828355864573397e-08,0.5140000000000458,0.3228318001149093
489,356.35815828334626,6.957013602846241,164.3052039567549,0.1184168711590721,0.0032446292449948475,0.03826381400906589,0.00025383788897729995,0.1063430312575193,0.9710590404765603,0.9770019129436786,0.1179291419150812,0.040301895424707204,1203.3366105782413,4.627715109057066,0.0,9.51751663033632e-08,0.5140000000000458,0.3216577419738549
490,355.3733014710941,6.399010949651499,165.24577478975084,0.10970538038418116,0.0028458179665213777,0.035195156782322934,0.00012095021452371678,0.09311996911927681,0.9696509133395192,0.9561761266309998,0.11223183136416794,0.03624859755368682,1201.5908503608866,4.739825103885108,0.0,4.2614750036503594e-08,0.5140000000000458,0.30054916152578426
491,355.658033399301,5.699186200133146,165.2118990315158,0.11394012828649717,0.0027387178736243915,0.03134591063457083,0.000916144238630114,0.08474062148874102,0.9705073716530294,0.9655073042029217,0.11781646886682173,0.035286563001357636,1202.6525266162882,4.797347188258065,0.0,4.133562004367863e-07,0.5140000000000458,0.3161814637010423
492,356.25912390918313,5.166931499139865,166.09634304011482,0.11871993134181849,0.002668775004445746,0.028418334153862846,0.001340874043058904,0.07856573069959835,0.9713514780470697,0.986006608601653,0.12391495244443118,0.03474129551510346,1203.6993622263649,4.850690434911733,0.0,5.511184863886615e-07,0.5140000000000458,0.33230209267472616
493,357.0865027263107,5.014582247626819,168.47298593875885,0.1166790228562331,0.002570547810266147,0.02758029783566064,0.00036171530184537457,0.07761052934152333,0.9712436660882529,0.9742151432361902,0.12251919214096271,0.033692355494651854,1203.5652748281045,4.914153916807331,0.0,1.2975288946748305e-07,0.5140000000000458,0.32354147260903093
494,358.08689846035776,5.058711518944088,168.66654876851976,0.1212442933632756,0.0026867400090216666,0.02782284632902767,0.00030036204671440896,0.08032948507273278,0.9727679435918851,0.968992465851764,0.12580043930681115,0.03486544506242273,1205.4538783874932,4.859216080040997,0.0,9.90564971951975e-08,0.5140000000000458,0.33061458528618437
495,359.3310967273374,4.887300129943883,173.74130684418677,0.11062319695047497,0.002391972101953469,0.02688030382518647,3.280728836743785e-05,0.07489195800092055,0.9704201912785471,0.9741401863759422,0.11813813078941073,0.031996670383178424,1202.544856032172,5.05370601640399,0.0,8.548469938907551e-09,0.5140000000000458,0.2989771789653396
496,361.10584548247664,4.830414567219575,173.58552289871355,0.11744578628002106,0.002519520284341535,0.026567211803209607,0.00011928308630260237,0.07675805759467369,0.9724934276282394,0.9665685372868469,0.1234941330843575,0.03328900618489672,1205.1136086464849,4.9969328089144,0.0,3.650504837430281e-08,0.5140000000000458,0.3131505724984608
497,361.86097075847516,5.226321344626862,173.906851864287,0.12252019679062563,0.0027767116774839564,0.028744478741246696,0.00011144131932294243,0.08572588773959434,0.9733500917051947,0.9766809275440939,0.12634084287420366,0.03602249263667283,1206.1755724259126,4.911969355972281,0.0,3.2753560623073706e-08,0.5140000000000458,0.32329033061293894
498,361.8138297314844,5.679588814429609,173.40941919689683,0.12496768814871943,0.0029979736362171854,0.03123742995410902,0.000923607191995518,0.09309634848739326,0.9739266487952465,0.9706182363178752,0.12650941343124153,0.038178166705000384,1206.8897653365495,4.818511743158274,0.0,3.4923331123195516e-07,0.5140000000000458,0.3377268579726242
499,361.8100990721956,5.737561046790663,175.80604747186712,0.11375247350886845,0.002749282236302033,0.031556736695580206,0.0019120996488367927,0.08828027754387839,0.9718315780211138,0.9569450402281642,0.11709607336144044,0.0355981548169951,1204.2930712113546,4.919467085575504,0.0,8.339741849857565e-07,0.5140000000000458,0.3148692201862311
500,361.63281263622224,5.89567283422411,175.04206410363315,0.117518967186395,0.002892547260135244,0.03242607835269087,0.00032122276786099844,0.09416991373663486,0.9720485890348668,0.9847378714089382,0.12037363765108103,0.037256954250543824,1204.5631402521112,4.879193400829209,0.0,1.055962693990834e-07,0.5140000000000458,0.32196521242534915
501,361.8499139184522,5.848229077257231,174.86310368269042,0.11512252308105593,0.0028193592179536035,0.03216524465109023,0.0001636574247801009,0.09209112590681501,0.9720616583244653,0.962497279555168,0.11806013490297326,0.03636929050500966,1204.578408479892,4.890444886269623,0.0,5.186202009703419e-08,0.5140000000000458,0.31130980219829424
502,361.71496605462727,6.005326195034787,174.17516877168978,0.11921985786310024,0.0029720160789468764,0.03302911895768886,0.0002914642693743971,0.0965521632868356,0.972190037500714,0.98762698821381,0.12144564775044452,0.03807348707139642,1204.7385376771656,4.854544928923664,0.0,9.833856772121084e-08,0.5140000000000458,0.3223722871039437
503,361.5360781300013,5.9734564052215005,174.802621714536,0.1112395788128687,0.0027629556152046005,0.03285426007741713,0.0007076067476142561,0.09075431774284685,0.971263761016914,0.9597956545058081,0.11447630575930709,0.0357504510414915,1203.5895748143826,4.898004186632417,0.0,2.703182475281286e-07,0.5140000000000458,0.3080103323505577
504,361.3702505785561,6.069714544459852,172.1176031874015,0.12213462108094257,0.0030646617379124354,0.03338314076771634,6.278540150874367e-05,0.09898634687464737,0.9730719693730234,0.9731873376261346,0.12315029111853217,0.03884093145571248,1205.8307892540677,4.789596746994875,0.0,1.6603390654273737e-08,0.5140000000000458,0.3238309864498783
505,360.23770307774976,6.556374417187013,169.80465512074448,0.12456856122855882,0.003287948506759834,0.03605977203539348,0.0002667020531202479,0.10660933269352244,0.9735120009273923,0.9652265257352394,0.12329172636628592,0.04082707622570381,1206.3757263210896,4.674928177940237,0.0,8.979911096853717e-08,0.5140000000000458,0.3342792532203161
506,358.47593448266866,6.8012487406817534,168.6362114163232,0.1226836691119499,0.003316858914768301,0.037406857983702836,0.0017411807359700088,0.10700253507983298,0.9724329218275601,0.9899653190005551,0.12184492160431346,0.04122233728563539,1205.0396072452565,4.651905684975613,0.0,7.447095828621059e-07,0.5140000000000458,0.3396844767253646
507,356.73598487072445,6.762886659338954,165.80569657500374,0.12481586381692242,0.003362311707841933,0.03719583032350041,0.0009654151778898867,0.1068510833864888,0.9730852904533823,0.9716779190169812,0.12311485261627941,0.041390442152746565,1205.8472332893525,4.581752079724101,0.0,3.745884019690836e-07,0.5140000000000458,0.34529964691108034
508,355.49343003311316,6.544832928033393,166.9909412018539,0.11249096201637203,0.0029684673246668267,0.03599695048401802,0.00012945852139098997,0.09824317487760521,0.9709851824679618,0.952984295401257,0.1138206018829991,0.03740724741337561,1203.24408807734,4.681209497822505,0.0,4.230939527420878e-08,0.5140000000000458,0.30786852898939104
509,355.2487132461226,6.103350341383437,166.19526843626736,0.11923496472123433,0.003003915392060204,0.03356848412450708,0.00019395909131130092,0.09519622707666774,0.9714736737505707,0.9898649102302617,0.12145222927628314,0.03809815902593194,1203.8509428132209,4.7070026401378104,0.0,6.349452464569944e-08,0.5140000000000458,0.32479511148844314
510,355.01257970177653,5.926479847689668,165.95785171544821,0.11914692471075447,0.002943812844058434,0.032595683257065536,0.00011878479110303735,0.0925807705858985,0.9718251948816373,0.9693288836518241,0.12133662676239144,0.03730496637811307,1204.2856774843578,4.710259541341453,0.0,3.6221366028959456e-08,0.5140000000000458,0.3244314525206548
511,354.8379059572108,5.76987022978687,168.90883602955753,0.10795889278911916,0.002622628274747037,0.03173471859591622,5.985200480592529e-05,0.08528051020997082,0.969681360375005,0.9627746174946075,0.1128421915261887,0.034080980294923416,1201.628853995757,4.838851479568576,0.0,1.7754455977463297e-08,0.5140000000000458,0.29723030731873895
512,356.1896158363254,5.193239163499785,169.15756371305335,0.11526976525792709,0.0026019541653303654,0.028562917402684695,0.00017196745076205765,0.08033660428730899,0.9710213101167566,0.981296219759762,0.12106134897760489,0.0340716320598031,1203.2900356179146,4.88810152326841,0.0,5.466041308530115e-08,0.5140000000000458,0.31790646658970895
513,357.0211364304187,5.243356653924712,168.87926150979217,0.11889229877105471,0.002702096169403403,0.028838431938601514,9.0626985614836e-05,0.08276528170762995,0.9725258479880516,0.9586855962702182,0.12303809253577888,0.03491040211505912,1205.153454149636,4.827198768385685,0.0,2.6205239911562388e-08,0.5140000000000458,0.31972026930956027
514,357.7916963898567,5.192361343588846,172.26501838248095,0.11133675676523384,0.002514759415071946,0.028558169542781012,1.2562456410683777e-05,0.07932377115249083,0.9710503168036351,0.963533492006326,0.11728519638083516,0.03311032788328197,1203.3252393820292,4.935894426782326,0.0,3.0449033903001984e-09,0.5140000000000458,0.2962648205255436
515,359.00999944505304,5.136933446841239,172.44972080901198,0.11906745715619796,0.0026665444199762962,0.028253016731268517,0.00033060624422351424,0.0821844283765314,0.9722779978580286,0.980546839829531,0.1241760430416943,0.034821506388841496,1204.847239480754,4.914842163109883,0.0,1.0783535206096357e-07,0.5140000000000458,0.3300422611165308
516,359.96046913342906,5.13041294231272,175.5214651344597,0.11294677672016756,0.002528455616034512,0.02821730832057096,0.00015297869479389615,0.08015786355401706,0.9709557273574323,0.9876241937039889,0.11951379504094584,0.03354748160899662,1203.2090318607568,5.015977352960626,0.0,5.088971879260374e-08,0.5140000000000458,0.30514662622950617
517,360.57523745822056,5.526456146811864,172.3390570422542,0.12568954893083711,0.0029558197644472435,0.03039512696172209,0.0002602494028802467,0.09160389408968833,0.9741490622699372,0.9615751060259525,0.12744056323178013,0.03762887799821819,1207.164994050067,4.80270179386296,0.0,8.246411652120059e-08,0.5140000000000458,0.3387093826397927
518,359.9770997848177,5.991757531255863,171.7327294383332,0.12658662427435743,0.003148648155856025,0.03295431728493052,0.002517841899916368,0.09850806883807084,0.9737267804925577,0.9857976718572954,0.1272770275226454,0.03971017945226749,1206.6427293401891,4.745118407236801,0.0,1.19533658731349e-06,0.5140000000000458,0.34594527966160526
519,359.45397599416486,6.126006887442429,172.74326371586193,0.11568962495861763,0.0029219726539414697,0.033693069613892866,0.00020115546256926247,0.0958702814790343,0.9721906039012113,0.9615488537129193,0.11763855078253417,0.03723719967908141,1204.7381529481245,4.789257436071246,0.0,6.433425353505685e-08,0.5140000000000458,0.31371393702516753
520,358.84945115625345,6.293626952093329,172.05758140148254,0.11572263301553273,0.0029755151097446294,0.03461494224383998,9.778410434672288e-05,0.09897454883273861,0.9717649243221895,0.9702873042850166,0.1174678027926393,0.03781539609856078,1204.2110326525544,4.772836609443025,0.0,2.758054392572122e-08,0.5140000000000458,0.3150716327727385
521,358.6898678985186,6.162114847827239,170.6704893009102,0.1197467337237183,0.003037369893009754,0.03389154697633865,0.00028341325046899894,0.09788882568244747,0.9723336878499196,0.9756134582775519,0.1211373321059972,0.03845458972139143,1204.9160426407202,4.754450136553391,0.0,9.504691790432629e-08,0.5140000000000458,0.32607790895813865
522,358.0848596942923,6.147701095472008,171.48243208262357,0.11418083700869998,0.0028903082740210665,0.033812477453182416,0.00012469906814376313,0.09509316982729099,0.9710366212945784,0.9801836197710866,0.1170236511594255,0.037041780468467185,1203.3089622331804,4.805756739558716,0.0,3.877101355554597e-08,0.5140000000000458,0.30997944704386615
523,357.52653588352143,6.241447400608345,167.8318789086448,0.12477305890343662,0.0031910025037877013,0.03432780377749168,0.0010773247292205274,0.10003591754472457,0.9733555030929579,0.9697027096025943,0.1245932584388159,0.03981272669656325,1206.1819872330695,4.659538744115534,0.0,4.464271103776433e-07,0.5140000000000458,0.34293036526038045
524,356.71973858874225,6.231586372699878,169.04126146935783,0.1163374998364262,0.0029715509767934373,0.034273811676279846,0.00014879440850836047,0.09684515838234398,0.9716575862087946,0.9707920395079954,0.11819738662391653,0.037675435453249126,1204.078044765484,4.727195013722927,0.0,4.657630588971059e-08,0.5140000000000458,0.3172430107062644
525,356.17765316277666,6.171890005398451,168.04040567512595,0.11928133046164194,0.003028272053117283,0.03394538400083262,0.0002628340325340891,0.09712431408747116,0.97194783544363,0.978303815989323,0.12089887833709514,0.038267740198756416,1204.4380225142672,4.707249785537974,0.0,9.236372486287321e-08,0.5140000000000458,0.32563751787132733
526,355.8484361736776,6.029908523071296,169.14294913651062,0.11145172780500952,0.0027862485855098254,0.033164798885188376,5.49330052866615e-05,0.09099127000498304,0.97080604875398,0.9621056041065057,0.114750599065128,0.03574212424923825,1203.0224930974057,4.7738839111445595,0.0,1.6187486984267095e-08,0.5140000000000458,0.30140156133398205
527,355.8509324334023,5.868769220886202,168.45170085043455,0.11510776101423442,0.0028288914113824954,0.03227839617349549,0.00037937503145767256,0.09016112833248562,0.9715112427666727,0.9536528642499638,0.11783290675402844,0.036076525922350194,1203.8959879373576,4.76232261371272,0.0,1.4523205782333753e-07,0.5140000000000458,0.3195081683520933
528,356.1478129253054,5.622979730948675,169.1846633203575,0.11660798090313583,0.002782016990455455,0.030926477665919678,0.0003096292769803862,0.08724993782740749,0.9714748801885493,0.9801965341132022,0.12060086722622042,0.035866475819944066,1203.8520349318917,4.806896701893414,0.0,1.0377546323818576e-07,0.5140000000000458,0.32162504149368243
529,356.9770262173887,5.348601574426673,170.57693260614718,0.1161374911261554,0.0026760785930673653,0.02941733741614117,3.6459987911303406e-05,0.08369100920556377,0.9714450842057817,0.9855531680604978,0.12130964098506866,0.03489638427152634,1203.8153361846364,4.870973365312633,0.0,9.996916112613e-09,0.5140000000000458,0.3086797800965074
530,357.7471222460715,5.343303940671962,170.88076726582273,0.11748944882401081,0.002705461043216351,0.02938813008681052,0.0001117680719102502,0.08448457180589151,0.9722182475971513,0.9680302670988503,0.12185918032497604,0.03507304072143834,1204.772677923201,4.854006177322935,0.0,3.456146317193905e-08,0.5140000000000458,0.317043312279168
531,358.55099323477896,5.139990990787406,174.79845284497014,0.10802557526894939,0.0024238556923412177,0.028270278487252304,0.0008497100586900839,0.07668240081172537,0.9701994745882802,0.9680061016683995,0.11489873082814635,0.032240805237748256,1202.2710975192613,5.014498720600201,0.0,3.4590515468918783e-07,0.5140000000000458,0.30062683135095347
532,360.7367541498633,4.766142326650329,175.47904326678324,0.1140999887166849,0.002424662251574178,0.026213762479370486,0.00012052939847162185,0.07514976965547016,0.9716516375004522,0.9721375239601873,0.1213335787185907,0.03237399300686044,1204.0707294358263,5.0581947492952315,0.0,3.6621851653672396e-08,0.5140000000000458,0.3096764398779335
533,362.31660032354785,4.857991052725695,177.3037869056183,0.1139658583199885,0.002454645714763136,0.026718934390469858,0.0001968662172552464,0.07654427411143133,0.9718313402709188,0.9744373514292993,0.1207981591837543,0.032754123046234505,1204.2935054475183,5.071257862358076,0.0,6.866905788729345e-08,0.5140000000000458,0.3033692789595628
534,363.17728180018764,5.2734208439714,175.61877134680756,0.12634024498257035,0.002882063108209082,0.02900343027163334,0.002436238062796798,0.08765909169867561,0.9740566130895948,0.9851029163005125,0.12941267842551263,0.037210872944474095,1207.0514152032601,4.9091222040595275,0.0,1.057722675829922e-06,0.5140000000000458,0.34510331516944787
535,363.2146766958432,5.609702127529558,177.25772097527928,0.11394057751662498,0.002712457299191676,0.030853312659823082,4.529749183808469e-05,0.08876374949212143,0.9725067047332435,0.9495863359882707,0.11739951321039231,0.03523514354545338,1205.1293534900738,4.941222980375179,0.0,1.2494307457596132e-08,0.5140000000000458,0.3025582866971232
536,363.20517767862106,5.994087862008918,175.13618202674846,0.12794091620621575,0.00318887885367963,0.03296687823895167,0.00033488428996658376,0.10173396397180447,0.9737779063977425,1.0032245785633112,0.12870938721950576,0.040424203484578425,1206.7068085527565,4.822627732249664,0.0,1.0641040858120139e-07,0.5140000000000458,0.34371714576393464
537,361.5395189944446,6.843036867834831,172.35372900194488,0.12377474428217257,0.0033599594064519225,0.037636313340958745,0.00010258107593534243,0.11238758159173777,0.9737546018956945,0.9631336790505391,0.12173919242980355,0.04155241749958397,1206.6762601306946,4.669796024706795,0.0,3.087862852903372e-08,0.5140000000000458,0.3252814655228612
538,359.50108024481307,7.260866784784054,168.96905650567925,0.12685029261486533,0.0035763001370794916,0.03993454848841073,0.0019232756948894703,0.11682695393363042,0.973524482007199,0.977863130427402,0.12333306801782913,0.04357187619116676,1206.3917188803418,4.5774380086214475,0.0,8.2906301567531e-07,0.5140000000000458,0.3529535839785164
